,loan_amnt,term_is_36,int_rate,grade,sub_grade,emp_length,annual_inc,purpose,addr_state,dti,inq_last_6mths,open_acc,pub_rec_bankruptcies,default
31616,10000.0,1,0.07139999999999999,A,A3,8.0,40000.0,home_improvement,IL,0.04019999999999999,1.0,8.0,0,0
31617,1600.0,1,0.09880000000000001,B,B1,2.0,87500.0,small_business,IL,0.0027,2.0,11.0,0,0
31618,15000.0,1,0.09880000000000001,B,B1,4.0,48000.0,debt_consolidation,TX,0.2107,2.0,18.0,0,0
31619,5000.0,1,0.11359999999999999,B,B5,9.0,47233.0,debt_consolidation,DC,0.1047,0.0,6.0,0,0
31620,6500.0,1,0.1273,C,C1,8.0,43000.0,debt_consolidation,NY,0.1139,0.0,5.0,0,0
31621,10000.0,1,0.1459,D,D1,8.0,90305.0,debt_consolidation,OH,0.0951,0.0,15.0,0,1
31622,20000.0,1,0.1793,E,E5,10.0,305000.0,home_improvement,MA,0.0391,1.0,6.0,0,0
31623,3000.0,1,0.16820000000000002,E,E2,9.0,37100.0,other,AZ,0.17920000000000003,1.0,3.0,1,0
31624,8000.0,1,0.09880000000000001,B,B1,3.0,60000.0,debt_consolidation,NY,0.19920000000000002,1.0,15.0,0,0
31625,11200.0,1,0.1422,C,C5,2.0,60000.0,credit_card,MI,0.1697,0.0,13.0,0,0
31626,4000.0,1,0.1273,C,C1,10.0,48804.0,debt_consolidation,CA,0.0873,3.0,6.0,0,1
31627,6600.0,1,0.1099,B,B4,0.0,70000.0,credit_card,DC,0.1641,0.0,13.0,0,0
31628,4500.0,1,0.0788,A,A5,0.0,14400.0,debt_consolidation,NJ,0.1142,0.0,15.0,0,0
31629,6000.0,1,0.1025,B,B2,2.0,24000.0,home_improvement,MI,0.09699999999999999,3.0,10.0,0,0
31630,10000.0,1,0.0788,A,A5,3.0,79000.0,credit_card,NJ,0.1133,0.0,15.0,0,0
31631,6000.0,1,0.09880000000000001,B,B1,3.0,25000.0,debt_consolidation,NY,0.0331,0.0,9.0,0,0
31632,6000.0,1,0.1422,C,C5,2.0,50000.0,car,MO,0.1409,3.0,4.0,0,0
31633,5000.0,1,0.1607,D,D5,1.0,47000.0,debt_consolidation,DC,0.0194,0.0,2.0,0,0
31634,2500.0,1,0.16449999999999998,E,E1,1.0,38000.0,home_improvement,CA,0.1036,0.0,2.0,0,0
31635,25000.0,1,0.10619999999999999,B,B3,5.0,95000.0,small_business,NJ,0.08439999999999999,0.0,8.0,0,0
31636,5000.0,1,0.1533,D,D3,10.0,23400.0,debt_consolidation,NY,0.10310000000000001,2.0,4.0,0,0
31637,4000.0,1,0.1099,B,B4,3.0,72000.0,other,NV,0.17420000000000002,1.0,8.0,0,0
31638,5000.0,1,0.0788,A,A5,0.0,10668.0,major_purchase,FL,0.0259,2.0,4.0,0,0
31639,10000.0,1,0.1273,C,C1,10.0,150000.0,wedding,PA,0.0837,3.0,14.0,1,0
31640,16000.0,1,0.16449999999999998,E,E1,10.0,78000.0,home_improvement,CA,0.0134,2.0,3.0,0,0
31641,5600.0,1,0.10619999999999999,B,B3,7.0,48000.0,major_purchase,GA,0.09820000000000001,0.0,6.0,0,0
31642,4000.0,1,0.1496,D,D2,4.0,50000.0,credit_card,MA,0.078,0.0,4.0,0,0
31643,2500.0,1,0.07139999999999999,A,A3,10.0,80000.0,vacation,CA,0.1629,0.0,12.0,0,0
31644,8000.0,1,0.07139999999999999,A,A3,10.0,85000.0,debt_consolidation,TX,0.1451,0.0,11.0,0,0
31645,13000.0,1,0.157,D,D4,2.0,52000.0,debt_consolidation,CA,0.1514,0.0,7.0,0,0
31646,5000.0,1,0.1025,B,B2,1.0,65000.0,other,NJ,0.23850000000000002,2.0,12.0,0,0
31647,2500.0,1,0.0788,A,A5,2.0,54600.0,wedding,VA,0.0626,1.0,9.0,0,0
31648,12000.0,1,0.1099,B,B4,6.0,70000.0,debt_consolidation,VA,0.2229,0.0,6.0,0,0
31649,8550.0,1,0.09880000000000001,B,B1,6.0,105999.8,credit_card,LA,0.08109999999999999,2.0,11.0,0,0
31650,6500.0,1,0.07139999999999999,A,A3,10.0,86500.0,debt_consolidation,PA,0.1595,1.0,15.0,0,0
31651,10000.0,1,0.0751,A,A4,9.0,120000.0,home_improvement,NJ,0.0897,2.0,7.0,0,0
31652,4000.0,1,0.0788,A,A5,1.0,42000.0,debt_consolidation,CA,0.10310000000000001,2.0,8.0,1,0
31653,13000.0,1,0.1311,C,C2,0.0,31200.0,debt_consolidation,MD,0.20620000000000002,0.0,8.0,0,0
31654,10000.0,1,0.1273,C,C1,1.0,80000.0,small_business,TX,0.0404,1.0,7.0,0,0
31655,8000.0,1,0.11359999999999999,B,B5,10.0,40000.0,major_purchase,OH,0.14550000000000002,0.0,10.0,0,0
31656,10000.0,1,0.0788,A,A5,0.0,51000.0,other,PA,0.0718,4.0,6.0,0,0
31657,10000.0,1,0.1533,D,D3,10.0,68000.0,credit_card,WY,0.1537,0.0,6.0,1,0
31658,5500.0,1,0.0676,A,A2,10.0,58800.0,other,MO,0.0849,1.0,21.0,0,0
31659,3000.0,1,0.1422,C,C5,6.0,110000.0,moving,MA,0.1005,2.0,15.0,0,0
31660,10000.0,1,0.09880000000000001,B,B1,10.0,69000.0,wedding,FL,0.1057,0.0,9.0,0,0
31661,2500.0,1,0.0639,A,A1,10.0,66560.0,home_improvement,CA,0.1026,1.0,12.0,0,0
31662,5000.0,1,0.10619999999999999,B,B3,5.0,33000.0,debt_consolidation,GA,0.1709,2.0,16.0,0,0
31663,6000.0,1,0.0788,A,A5,10.0,70000.0,credit_card,TX,0.1959,0.0,6.0,0,0
31664,7500.0,1,0.0788,A,A5,1.0,55000.0,major_purchase,FL,0.1462,0.0,8.0,0,0
31665,5000.0,1,0.0676,A,A2,10.0,75000.0,medical,NJ,0.0232,0.0,14.0,0,0
31666,6000.0,1,0.09880000000000001,B,B1,0.0,19200.0,debt_consolidation,CA,0.2444,0.0,4.0,0,0
31667,6000.0,1,0.1459,D,D1,10.0,59578.44,other,CA,0.2377,1.0,9.0,0,0
31668,2500.0,1,0.07139999999999999,A,A3,10.0,24000.0,home_improvement,OH,0.09050000000000001,1.0,14.0,0,0
31669,8400.0,1,0.1311,C,C2,2.0,45000.0,credit_card,NY,0.1515,0.0,8.0,0,0
31670,9600.0,1,0.0751,A,A4,0.0,50000.0,debt_consolidation,CA,0.132,2.0,9.0,0,0
31671,2000.0,1,0.1422,C,C5,3.0,50400.0,debt_consolidation,CA,0.1779,1.0,10.0,0,1
31672,10000.0,1,0.1025,B,B2,3.0,45000.0,debt_consolidation,NY,0.10640000000000001,0.0,4.0,0,0
31673,22750.0,1,0.10619999999999999,B,B3,4.0,35000.0,home_improvement,MO,0.1666,4.0,15.0,0,0
31674,11000.0,1,0.0751,A,A4,1.0,38126.0,debt_consolidation,CO,0.1161,0.0,12.0,0,0
31675,20000.0,1,0.11359999999999999,B,B5,3.0,280000.0,home_improvement,NJ,0.06,0.0,17.0,0,0
31676,24000.0,1,0.1273,C,C1,5.0,100000.0,debt_consolidation,PA,0.14800000000000002,1.0,9.0,0,0
31677,3200.0,1,0.1099,B,B4,4.0,88000.0,other,CA,0.18530000000000002,0.0,16.0,0,0
31678,4000.0,1,0.1311,C,C2,2.0,14400.0,debt_consolidation,AZ,0.055,0.0,6.0,0,0
31679,4000.0,1,0.1348,C,C3,0.0,34200.0,debt_consolidation,SC,0.226,2.0,9.0,0,0
31680,5000.0,1,0.11359999999999999,B,B5,7.0,50000.0,other,PA,0.1433,3.0,16.0,0,0
31681,14800.0,1,0.09880000000000001,B,B1,3.0,68000.0,debt_consolidation,AZ,0.2328,1.0,9.0,0,0
31682,18000.0,1,0.1025,B,B2,4.0,36662.0,debt_consolidation,SC,0.19640000000000002,0.0,10.0,0,0
31683,15000.0,1,0.1459,D,D1,7.0,66000.0,debt_consolidation,GA,0.1264,0.0,5.0,0,1
31684,18000.0,1,0.1348,C,C3,10.0,100000.0,credit_card,IL,0.062400000000000004,0.0,13.0,0,0
31685,15000.0,1,0.13849999999999998,C,C4,3.0,88000.0,debt_consolidation,NY,0.107,1.0,8.0,0,0
31686,25000.0,1,0.11359999999999999,B,B5,7.0,63800.0,small_business,CO,0.1478,1.0,5.0,0,0
31687,10000.0,1,0.0788,A,A5,5.0,62000.0,small_business,CT,0.0842,0.0,12.0,0,0
31688,8000.0,1,0.1025,B,B2,4.0,55000.0,small_business,FL,0.0655,0.0,9.0,0,1
31689,5000.0,1,0.0676,A,A2,5.0,54000.0,home_improvement,FL,0.06709999999999999,0.0,10.0,0,0
31690,20150.0,1,0.11359999999999999,B,B5,4.0,75000.0,other,OH,0.2266,0.0,13.0,0,0
31691,7500.0,1,0.0751,A,A4,0.0,25000.0,credit_card,IL,0.19920000000000002,1.0,6.0,0,0
31692,6500.0,1,0.07139999999999999,A,A3,10.0,33600.0,major_purchase,WV,0.0054,0.0,12.0,0,0
31693,4750.0,1,0.1025,B,B2,5.0,49000.0,debt_consolidation,GA,0.0,0.0,3.0,0,0
31694,7500.0,1,0.09880000000000001,B,B1,3.0,67500.0,other,TX,0.0916,1.0,5.0,0,0
31695,6500.0,1,0.07139999999999999,A,A3,2.0,38000.0,debt_consolidation,IL,0.1232,0.0,16.0,0,0
31696,10000.0,1,0.07139999999999999,A,A3,3.0,40000.0,major_purchase,GA,0.0858,0.0,11.0,0,0
31697,6000.0,1,0.1422,C,C5,0.0,29820.0,debt_consolidation,NY,0.1421,0.0,6.0,0,0
31698,24000.0,1,0.1099,B,B4,7.0,155000.0,credit_card,TX,0.23190000000000002,0.0,20.0,0,0
31699,10750.0,1,0.1348,C,C3,2.0,50000.0,credit_card,FL,0.1039,1.0,5.0,1,0
31700,6300.0,1,0.07139999999999999,A,A3,5.0,69930.0,home_improvement,AL,0.061399999999999996,0.0,5.0,0,0
31701,18000.0,1,0.09880000000000001,B,B1,5.0,84000.0,medical,TX,0.149,0.0,9.0,0,0
31702,18000.0,1,0.1099,B,B4,3.0,76000.0,debt_consolidation,IL,0.1484,1.0,14.0,0,0
31703,12000.0,1,0.1311,C,C2,5.0,73000.0,debt_consolidation,FL,0.1355,1.0,7.0,0,0
31704,9600.0,1,0.1422,C,C5,0.0,120640.0,credit_card,WI,0.1063,3.0,6.0,0,0
31705,4200.0,1,0.1422,C,C5,6.0,63000.0,moving,MA,0.1069,0.0,4.0,0,0
31706,16000.0,1,0.1025,B,B2,1.0,40800.0,small_business,MI,0.2468,0.0,8.0,0,0
31707,5000.0,1,0.13849999999999998,C,C4,7.0,32400.0,debt_consolidation,CA,0.058899999999999994,2.0,10.0,0,0
31708,16000.0,1,0.1348,C,C3,2.0,50000.0,debt_consolidation,KY,0.1517,1.0,6.0,0,0
31709,10000.0,1,0.1459,D,D1,9.0,33000.0,debt_consolidation,WA,0.1281,1.0,6.0,0,0
31710,6000.0,1,0.11359999999999999,B,B5,4.0,65000.0,small_business,CA,0.12890000000000001,0.0,5.0,0,0
31711,25000.0,1,0.157,D,D4,5.0,68902.67,debt_consolidation,CO,0.2262,0.0,12.0,0,0
31712,9000.0,1,0.1273,C,C1,3.0,36000.0,debt_consolidation,HI,0.2053,0.0,10.0,0,0
31713,2500.0,1,0.1099,B,B4,1.0,28080.0,debt_consolidation,FL,0.1966,1.0,5.0,0,0
31714,7000.0,1,0.0788,A,A5,3.0,113000.0,credit_card,CA,0.1691,1.0,15.0,0,1
31715,10750.0,1,0.1459,D,D1,1.0,45000.0,debt_consolidation,OR,0.24719999999999998,0.0,9.0,0,0
31716,8400.0,1,0.1099,B,B4,4.0,39500.0,debt_consolidation,WI,0.0149,1.0,7.0,0,1
31717,10000.0,1,0.0751,A,A4,8.0,39000.0,major_purchase,LA,0.0,0.0,9.0,0,0
31718,19750.0,1,0.157,D,D4,9.0,53000.0,credit_card,CO,0.036699999999999997,2.0,21.0,0,1
31719,17000.0,1,0.1311,C,C2,1.0,85500.0,credit_card,GA,0.2077,0.0,19.0,0,0
31720,6000.0,1,0.1496,D,D2,0.0,42000.0,debt_consolidation,VA,0.1406,1.0,11.0,0,0
31721,13000.0,1,0.0788,A,A5,10.0,25000.0,credit_card,AL,0.1723,2.0,9.0,0,0
31722,12000.0,1,0.1099,B,B4,2.0,60000.0,debt_consolidation,NY,0.15439999999999998,0.0,6.0,0,0
31723,12800.0,1,0.0788,A,A5,2.0,63000.0,credit_card,NJ,0.053899999999999997,0.0,12.0,0,0
31724,18000.0,1,0.1348,C,C3,7.0,98000.0,small_business,MD,0.1882,0.0,9.0,0,1
31725,16000.0,1,0.1099,B,B4,3.0,66500.0,credit_card,MN,0.21350000000000002,2.0,14.0,0,0
31726,16000.0,1,0.1422,C,C5,2.0,45000.0,home_improvement,VA,0.08529999999999999,0.0,6.0,0,1
31727,3000.0,1,0.1348,C,C3,10.0,33600.0,educational,NY,0.1561,2.0,13.0,0,0
31728,2000.0,1,0.09880000000000001,B,B1,2.0,33000.0,major_purchase,CT,0.2095,1.0,7.0,0,0
31729,25000.0,1,0.1311,C,C2,10.0,89000.0,credit_card,FL,0.22030000000000002,0.0,22.0,0,0
31730,6000.0,1,0.07139999999999999,A,A3,10.0,50000.0,debt_consolidation,NJ,0.1589,4.0,10.0,0,0
31731,2000.0,1,0.1311,C,C2,1.0,24000.0,other,VA,0.18,0.0,2.0,0,0
31732,15000.0,1,0.09880000000000001,B,B1,9.0,94000.0,credit_card,NM,0.1629,2.0,7.0,0,0
31733,14000.0,1,0.16449999999999998,E,E1,4.0,100000.0,debt_consolidation,NY,0.2466,0.0,13.0,0,0
31734,3200.0,1,0.0751,A,A4,6.0,95000.0,credit_card,NY,0.0461,0.0,5.0,0,0
31735,25000.0,1,0.1459,D,D1,0.0,105000.0,debt_consolidation,FL,0.2464,1.0,11.0,0,0
31736,8000.0,1,0.1099,B,B4,2.0,130000.0,debt_consolidation,WI,0.06269999999999999,1.0,9.0,0,0
31737,3000.0,1,0.1422,C,C5,10.0,76209.0,other,CT,0.0351,2.0,10.0,0,0
31738,25000.0,1,0.11359999999999999,B,B5,3.0,145000.0,small_business,NV,0.1038,0.0,9.0,0,0
31739,10000.0,1,0.1025,B,B2,5.0,35300.0,debt_consolidation,PA,0.1696,1.0,7.0,1,0
31740,2875.0,1,0.1459,D,D1,10.0,79000.0,credit_card,CT,0.1192,0.0,9.0,1,0
31741,16000.0,1,0.157,D,D4,4.0,69000.0,debt_consolidation,MA,0.0929,0.0,8.0,0,0
31742,10000.0,1,0.1348,C,C3,8.0,48000.0,debt_consolidation,CO,0.2425,0.0,14.0,0,0
31743,15000.0,1,0.11359999999999999,B,B5,5.0,46000.0,credit_card,NV,0.1957,0.0,11.0,1,1
31744,15000.0,1,0.10619999999999999,B,B3,3.0,75000.0,credit_card,WI,0.0771,1.0,6.0,0,1
31745,6000.0,1,0.0751,A,A4,3.0,55000.0,debt_consolidation,TX,0.0746,2.0,10.0,0,0
31746,24000.0,1,0.17559999999999998,E,E4,8.0,90000.0,credit_card,CA,0.23,1.0,20.0,0,0
31747,5000.0,1,0.13849999999999998,C,C4,10.0,72516.0,other,MI,0.1971,0.0,3.0,0,0
31748,4750.0,1,0.1099,B,B4,6.0,123000.0,debt_consolidation,CA,0.2439,0.0,11.0,0,0
31749,9000.0,1,0.1311,C,C2,3.0,57057.0,other,DC,0.061399999999999996,0.0,10.0,0,0
31750,18000.0,1,0.09880000000000001,B,B1,1.0,70000.0,credit_card,DC,0.1018,0.0,8.0,0,0
31751,25000.0,1,0.1496,D,D2,5.0,130000.0,debt_consolidation,PA,0.1476,0.0,11.0,0,0
31752,4000.0,1,0.1099,B,B4,5.0,18000.0,other,TX,0.048,2.0,6.0,0,0
31753,1000.0,1,0.09880000000000001,B,B1,4.0,36000.0,home_improvement,OH,0.12029999999999999,0.0,6.0,0,0
31754,2500.0,1,0.0788,A,A5,4.0,55000.0,credit_card,CA,0.2304,0.0,15.0,0,0
31755,12000.0,1,0.1348,C,C3,10.0,42000.0,credit_card,NY,0.2057,0.0,9.0,0,0
31756,10000.0,1,0.0751,A,A4,6.0,200000.0,other,TX,0.1074,0.0,11.0,0,0
31757,7000.0,1,0.10619999999999999,B,B3,2.0,20800.0,debt_consolidation,TX,0.1962,3.0,7.0,0,1
31758,15000.0,1,0.1348,C,C3,2.0,58000.0,wedding,NY,0.1105,2.0,8.0,0,0
31759,7200.0,1,0.09880000000000001,B,B1,4.0,92000.0,debt_consolidation,MD,0.21,3.0,18.0,0,0
31760,22000.0,1,0.11359999999999999,B,B5,5.0,45000.0,debt_consolidation,FL,0.1427,0.0,11.0,0,1
31761,5000.0,1,0.1496,D,D2,10.0,57000.0,wedding,FL,0.1522,0.0,4.0,0,0
31762,11200.0,1,0.1025,B,B2,2.0,131000.0,car,PA,0.2183,0.0,12.0,0,0
31763,2000.0,1,0.11359999999999999,B,B5,2.0,38000.0,other,FL,0.08650000000000001,0.0,5.0,0,0
31764,4000.0,1,0.10619999999999999,B,B3,10.0,74678.0,home_improvement,UT,0.1168,0.0,13.0,0,0
31765,5000.0,1,0.1422,C,C5,3.0,60000.0,debt_consolidation,CA,0.2198,0.0,8.0,0,0
31766,13000.0,1,0.0788,A,A5,3.0,64000.0,home_improvement,MA,0.1193,0.0,5.0,0,0
31767,17000.0,1,0.13849999999999998,C,C4,4.0,90636.0,debt_consolidation,CA,0.1787,0.0,15.0,0,0
31768,25000.0,1,0.1025,B,B2,10.0,82000.0,other,MA,0.024900000000000002,0.0,6.0,0,0
31769,13000.0,1,0.0751,A,A4,10.0,54000.0,other,CA,0.2229,0.0,12.0,0,0
31770,5000.0,1,0.1025,B,B2,0.0,47184.0,debt_consolidation,OR,0.1376,1.0,8.0,0,0
31771,25000.0,1,0.11359999999999999,B,B5,10.0,105897.0,debt_consolidation,CA,0.1306,0.0,9.0,0,0
31772,6000.0,1,0.0788,A,A5,2.0,63000.0,credit_card,TX,0.1373,0.0,8.0,0,0
31773,6800.0,1,0.10619999999999999,B,B3,0.0,45000.0,debt_consolidation,NY,0.0659,3.0,17.0,0,0
31774,15000.0,1,0.1607,D,D5,4.0,40320.0,debt_consolidation,FL,0.1301,1.0,4.0,0,0
31775,10000.0,1,0.09880000000000001,B,B1,4.0,60000.0,debt_consolidation,TX,0.1746,0.0,14.0,0,0
31776,5000.0,1,0.1496,D,D2,10.0,60000.0,medical,GA,0.17800000000000002,0.0,8.0,1,0
31777,5000.0,1,0.1025,B,B2,4.0,284400.0,credit_card,NY,0.0317,0.0,16.0,0,0
31778,10000.0,1,0.157,D,D4,4.0,48600.0,small_business,TX,0.0775,0.0,5.0,0,0
31779,5000.0,1,0.157,D,D4,10.0,68000.0,debt_consolidation,NY,0.08929999999999999,2.0,7.0,0,0
31780,10000.0,1,0.0788,A,A5,9.0,50000.0,debt_consolidation,IL,0.22949999999999998,0.0,7.0,0,0
31781,8000.0,1,0.11359999999999999,B,B5,2.0,55000.0,other,NY,0.11630000000000001,1.0,8.0,0,0
31782,9500.0,1,0.0788,A,A5,1.0,19200.0,credit_card,CA,0.1056,0.0,13.0,0,0
31783,15000.0,1,0.1311,C,C2,10.0,120775.0,other,FL,0.2073,0.0,8.0,0,0
31784,14500.0,1,0.1348,C,C3,4.0,45000.0,credit_card,FL,0.244,3.0,14.0,0,0
31785,16000.0,1,0.157,D,D4,7.0,36000.0,small_business,IL,0.161,3.0,7.0,0,0
31786,4200.0,1,0.10619999999999999,B,B3,1.0,48000.0,other,CA,0.044500000000000005,0.0,6.0,0,0
31787,6400.0,1,0.0751,A,A4,5.0,58000.0,car,CA,0.1186,2.0,7.0,0,0
31788,18000.0,1,0.1311,C,C2,2.0,40000.0,debt_consolidation,NY,0.032400000000000005,0.0,6.0,0,0
31789,25000.0,1,0.2016,G,G1,7.0,114000.0,debt_consolidation,MD,0.23120000000000002,0.0,26.0,0,0
31790,10000.0,1,0.11359999999999999,B,B5,10.0,88800.0,home_improvement,FL,0.048799999999999996,2.0,6.0,0,0
31791,13000.0,1,0.1273,C,C1,4.0,90000.0,credit_card,WA,0.09269999999999999,1.0,14.0,0,0
31792,4000.0,1,0.07139999999999999,A,A3,4.0,100000.0,small_business,FL,0.0148,1.0,6.0,0,1
31793,7500.0,1,0.1099,B,B4,2.0,33000.0,other,CA,0.244,0.0,12.0,0,0
31794,20000.0,1,0.1459,D,D1,10.0,85000.0,credit_card,VA,0.214,0.0,9.0,0,0
31795,4500.0,1,0.0676,A,A2,2.0,41600.0,credit_card,PA,0.056799999999999996,0.0,8.0,0,0
31796,10000.0,1,0.09880000000000001,B,B1,10.0,36000.0,other,FL,0.09230000000000001,0.0,6.0,0,0
31797,15000.0,1,0.1273,C,C1,10.0,68000.0,credit_card,OR,0.1957,0.0,8.0,0,0
31798,7000.0,1,0.1273,C,C1,3.0,28685.0,debt_consolidation,NY,0.22719999999999999,2.0,13.0,0,0
31799,15000.0,1,0.10619999999999999,B,B3,1.0,111000.0,other,TX,0.2195,1.0,19.0,0,0
31800,6400.0,1,0.0788,A,A5,3.0,38000.0,debt_consolidation,CA,0.1794,0.0,7.0,0,0
31801,4000.0,1,0.1459,D,D1,2.0,17000.0,wedding,NY,0.0508,0.0,5.0,0,0
31802,20000.0,1,0.13849999999999998,C,C4,10.0,500000.0,other,GA,0.0817,2.0,14.0,0,0
31803,6000.0,1,0.11359999999999999,B,B5,3.0,65000.0,debt_consolidation,NY,0.0602,0.0,7.0,0,1
31804,5500.0,1,0.11359999999999999,B,B5,2.0,48000.0,credit_card,CA,0.1195,0.0,6.0,0,0
31805,10000.0,1,0.157,D,D4,3.0,68500.0,credit_card,MA,0.19149999999999998,1.0,21.0,0,0
31806,25000.0,1,0.1533,D,D3,10.0,80000.0,debt_consolidation,FL,0.2257,0.0,7.0,0,0
31807,25000.0,1,0.1607,D,D5,4.0,120000.0,debt_consolidation,VA,0.21050000000000002,1.0,16.0,0,0
31808,22000.0,1,0.11359999999999999,B,B5,3.0,70000.0,debt_consolidation,NJ,0.1298,1.0,8.0,0,0
31809,16750.0,1,0.1311,C,C2,5.0,48000.0,debt_consolidation,SC,0.22149999999999997,1.0,13.0,0,0
31810,3600.0,1,0.157,D,D4,4.0,40900.0,credit_card,TX,0.10679999999999999,0.0,5.0,0,0
31811,13750.0,1,0.1496,D,D2,10.0,53591.0,debt_consolidation,PA,0.2412,0.0,12.0,0,0
31812,8500.0,1,0.10619999999999999,B,B3,5.0,52582.0,debt_consolidation,TX,0.105,1.0,9.0,0,0
31813,10000.0,1,0.0788,A,A5,10.0,425000.0,educational,PA,0.08650000000000001,1.0,17.0,0,0
31814,8000.0,1,0.09880000000000001,B,B1,3.0,53040.0,debt_consolidation,CT,0.1864,2.0,7.0,0,0
31815,12000.0,1,0.1348,C,C3,2.0,37920.0,other,NH,0.1991,3.0,16.0,0,0
31816,10000.0,1,0.1496,D,D2,0.0,60000.0,debt_consolidation,MA,0.2102,3.0,13.0,0,0
31817,11000.0,1,0.13849999999999998,C,C4,3.0,75000.0,debt_consolidation,MA,0.09949999999999999,1.0,22.0,0,0
31818,15400.0,1,0.11359999999999999,B,B5,10.0,105000.0,debt_consolidation,FL,0.0741,1.0,14.0,1,0
31819,7000.0,1,0.07139999999999999,A,A3,5.0,45691.7,credit_card,MN,0.054400000000000004,0.0,7.0,0,0
31820,12000.0,1,0.1533,D,D3,2.0,50000.0,debt_consolidation,NJ,0.0636,1.0,4.0,0,0
31821,10000.0,1,0.1273,C,C1,4.0,195000.0,debt_consolidation,IL,0.1542,1.0,21.0,0,0
31822,6400.0,1,0.0751,A,A4,10.0,25000.0,debt_consolidation,SC,0.18530000000000002,0.0,10.0,0,0
31823,3000.0,1,0.1273,C,C1,0.0,65000.0,other,NJ,0.0068000000000000005,0.0,6.0,1,0
31824,14400.0,1,0.16820000000000002,E,E2,5.0,40320.0,debt_consolidation,CA,0.10830000000000001,1.0,5.0,0,0
31825,7000.0,1,0.07139999999999999,A,A3,4.0,47000.0,other,AZ,0.17670000000000002,0.0,9.0,0,0
31826,8400.0,1,0.1273,C,C1,4.0,66000.0,credit_card,FL,0.23579999999999998,0.0,20.0,1,1
31827,6000.0,1,0.0788,A,A5,3.0,69000.0,credit_card,TX,0.16820000000000002,0.0,17.0,0,0
31828,4600.0,1,0.1099,B,B4,4.0,15000.0,other,CA,0.0424,0.0,4.0,0,0
31829,1200.0,1,0.0676,A,A2,3.0,30000.0,other,WA,0.0304,1.0,12.0,0,0
31830,9600.0,1,0.09880000000000001,B,B1,1.0,33996.0,small_business,CT,0.0215,1.0,9.0,0,0
31831,6000.0,1,0.1311,C,C2,2.0,25800.0,debt_consolidation,CT,0.0786,2.0,11.0,0,0
31832,5000.0,1,0.11359999999999999,B,B5,10.0,62500.0,other,AL,0.1332,1.0,8.0,0,0
31833,16000.0,1,0.1459,D,D1,10.0,65000.0,debt_consolidation,CA,0.0947,0.0,9.0,0,0
31834,12000.0,1,0.11359999999999999,B,B5,0.0,65000.0,debt_consolidation,NY,0.1097,0.0,3.0,0,0
31835,4000.0,1,0.07139999999999999,A,A3,10.0,48000.0,other,MA,0.065,0.0,9.0,0,0
31836,14000.0,1,0.19039999999999999,F,F3,7.0,50000.0,debt_consolidation,CA,0.163,1.0,7.0,0,0
31837,6000.0,1,0.1459,D,D1,0.0,54700.0,debt_consolidation,DC,0.09609999999999999,1.0,10.0,0,0
31838,18000.0,1,0.1422,C,C5,5.0,72000.0,debt_consolidation,CO,0.14880000000000002,1.0,7.0,0,1
31839,10800.0,1,0.0788,A,A5,3.0,68000.0,debt_consolidation,CA,0.20440000000000003,0.0,20.0,0,0
31840,25000.0,1,0.2127,G,G4,5.0,81840.0,house,FL,0.0144,0.0,2.0,0,0
31841,8000.0,1,0.1459,D,D1,3.0,60000.0,small_business,IL,0.1945,0.0,7.0,0,0
31842,10000.0,1,0.1348,C,C3,2.0,70000.0,debt_consolidation,TX,0.1671,0.0,8.0,0,0
31843,10000.0,1,0.0751,A,A4,4.0,88000.0,credit_card,MA,0.0978,0.0,6.0,0,0
31844,16000.0,1,0.13849999999999998,C,C4,8.0,47831.0,debt_consolidation,NJ,0.2413,0.0,9.0,1,0
31845,24000.0,1,0.1099,B,B4,0.0,72000.0,credit_card,PA,0.2137,0.0,7.0,0,0
31846,1500.0,1,0.11359999999999999,B,B5,10.0,58000.0,medical,TX,0.24739999999999998,1.0,12.0,0,1
31847,7000.0,1,0.1273,C,C1,3.0,36000.0,debt_consolidation,PA,0.1943,0.0,5.0,0,0
31848,3000.0,1,0.1459,D,D1,6.0,63000.0,debt_consolidation,NJ,0.0781,0.0,12.0,0,1
31849,1000.0,1,0.0676,A,A2,4.0,40000.0,credit_card,MT,0.063,1.0,9.0,0,0
31850,15000.0,1,0.09880000000000001,B,B1,6.0,95000.0,wedding,NY,0.009000000000000001,3.0,6.0,0,0
31851,1500.0,1,0.157,D,D4,0.0,29120.0,other,MN,0.19820000000000002,0.0,5.0,0,0
31852,25000.0,1,0.10619999999999999,B,B3,10.0,200000.0,other,NY,0.0436,1.0,6.0,0,1
31853,15000.0,1,0.1311,C,C2,0.0,43680.0,debt_consolidation,IL,0.1734,1.0,6.0,0,0
31854,17000.0,1,0.1025,B,B2,1.0,83000.0,home_improvement,RI,0.16190000000000002,0.0,12.0,0,0
31855,3000.0,1,0.1025,B,B2,4.0,9081.0,car,TX,0.0079,2.0,3.0,0,0
31856,20000.0,1,0.1422,C,C5,4.0,62000.0,wedding,MA,0.1152,0.0,8.0,0,0
31857,6000.0,1,0.07139999999999999,A,A3,0.0,16000.0,debt_consolidation,OH,0.0765,1.0,8.0,0,0
31858,6000.0,1,0.0751,A,A4,10.0,121500.0,home_improvement,NY,0.172,2.0,9.0,0,0
